epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
69,351.968,1.74818,1.89533,0.01962,0.62207,0.41622,0.43804,0.191,1.92711,1.95559,0.02705,0.0011024,0.0011024,0.0011024
70,356.586,1.67598,1.76263,0.01919,0.66125,0.37985,0.44994,0.19782,1.92164,1.95461,0.02751,0.0010892,0.0010892,0.0010892
71,361.3,1.7351,1.77237,0.01953,0.60066,0.42432,0.48131,0.22327,1.90287,1.82492,0.02714,0.001076,0.001076,0.001076
72,366.051,1.74847,1.81565,0.02073,0.66669,0.41622,0.47858,0.21132,1.91348,1.86492,0.02726,0.0010628,0.0010628,0.0010628
73,370.775,1.70573,1.77699,0.01939,0.59793,0.41622,0.4774,0.20034,1.95188,1.90006,0.02783,0.0010496,0.0010496,0.0010496
74,375.535,1.71672,1.80013,0.02002,0.65375,0.4,0.47379,0.21905,1.89576,1.83726,0.02698,0.0010364,0.0010364,0.0010364
75,380.31,1.71528,1.78576,0.02157,0.61018,0.44865,0.49047,0.22235,1.91339,1.77273,0.02721,0.0010232,0.0010232,0.0010232
76,384.975,1.73329,1.82787,0.01988,0.6351,0.42703,0.46255,0.2085,1.96918,1.80985,0.02732,0.00101,0.00101,0.00101
77,389.647,1.65813,1.73561,0.02076,0.63543,0.43243,0.45745,0.21686,1.97764,2.01611,0.02834,0.0009968,0.0009968,0.0009968
78,394.451,1.66769,1.72142,0.02076,0.6144,0.45217,0.4578,0.2102,1.95673,1.84291,0.02774,0.0009836,0.0009836,0.0009836
79,399.183,1.67142,1.74179,0.02099,0.59002,0.43564,0.43513,0.19556,2.00113,1.95239,0.02823,0.0009704,0.0009704,0.0009704
80,403.933,1.66753,1.75737,0.01969,0.64712,0.37027,0.43919,0.21068,1.92752,1.88216,0.02705,0.0009572,0.0009572,0.0009572
81,408.628,1.72472,1.6961,0.02076,0.63431,0.41351,0.46002,0.20908,1.90208,1.80489,0.02625,0.000944,0.000944,0.000944
82,413.365,1.68134,1.70734,0.0207,0.62823,0.44054,0.45033,0.20305,1.86475,2.02359,0.0261,0.0009308,0.0009308,0.0009308
83,418.085,1.69698,1.79773,0.02022,0.6058,0.41534,0.45032,0.20642,1.86111,1.89102,0.02575,0.0009176,0.0009176,0.0009176
84,422.813,1.69272,1.75799,0.01959,0.58321,0.40466,0.44086,0.19239,1.9913,1.96828,0.02891,0.0009044,0.0009044,0.0009044
85,427.551,1.67963,1.72542,0.01971,0.54503,0.42737,0.45851,0.22172,1.92476,1.85543,0.02674,0.0008912,0.0008912,0.0008912
86,432.268,1.70609,1.72756,0.02072,0.63987,0.43784,0.46769,0.21402,1.94272,1.77859,0.02748,0.000878,0.000878,0.000878
87,437.015,1.63781,1.72079,0.01978,0.60959,0.42703,0.45349,0.21615,1.8593,1.86509,0.02571,0.0008648,0.0008648,0.0008648
88,441.732,1.62584,1.70748,0.02043,0.61333,0.40541,0.44465,0.19832,1.98608,1.90784,0.02799,0.0008516,0.0008516,0.0008516
89,446.402,1.58019,1.63422,0.01963,0.58006,0.42933,0.46804,0.21321,1.92594,1.83812,0.02727,0.0008384,0.0008384,0.0008384
90,451.149,1.65734,1.67978,0.02014,0.61146,0.43514,0.47898,0.20799,1.99132,1.8279,0.02791,0.0008252,0.0008252,0.0008252
91,455.846,1.67434,1.7059,0.02091,0.57735,0.44595,0.4716,0.21223,1.9773,1.77207,0.02763,0.000812,0.000812,0.000812
92,460.554,1.63324,1.61915,0.01874,0.65153,0.42973,0.48205,0.21442,1.97865,1.86371,0.02809,0.0007988,0.0007988,0.0007988
